	AMR	est_counts	sid
243	MEG_3612|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUE	312.0	Sample_13
244	MEG_6899|Drugs|betalactams|Class_A_betalactamases|TEM	14908.0	Sample_13
245	MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	101.0	Sample_13
246	MEG_6884|Drugs|betalactams|Class_A_betalactamases|TEM	8174.0	Sample_13
247	MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	4728.0	Sample_13
248	MEG_1014|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	522.0	Sample_13
249	MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB	842.0	Sample_13
250	MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	90.0	Sample_13
251	MEG_1638|Drugs|betalactams|Class_A_betalactamases|CBP	504.0	Sample_13
252	MEG_2723|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRASM	795.0	Sample_13
253	MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	3732.0	Sample_13
254	MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB	803.0	Sample_13
255	MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	88.0	Sample_13
256	MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	1962.0	Sample_13
257	MEG_1185|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY	2505.0	Sample_13
258	MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX	298.0	Sample_13
259	MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	115.0	Sample_13
260	MEG_2740|Drugs|MLS|Macrolide_esterases|EREA	351.0	Sample_13
261	MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	49.0	Sample_13
262	MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	80.0	Sample_13
263	MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	1252.0	Sample_13
264	MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX	207.0	Sample_13
265	MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	97.0	Sample_13
266	MEG_6663|Drugs|betalactams|Class_A_betalactamases|TEM	429.0	Sample_13
267	MEG_6921|Drugs|betalactams|Class_A_betalactamases|TEM	477.0	Sample_13
268	MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	413.0	Sample_13
269	MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA	3486.0	Sample_13
270	MEG_10|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	21869.0	Sample_13
271	MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	27.0	Sample_13
272	MEG_6669|Drugs|betalactams|Class_A_betalactamases|TEM	83.0	Sample_13
273	MEG_5794|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|PMPM	868.0	Sample_13
274	MEG_397|Metals|Iron_resistance|Iron_resistance_protein|ACN	1175.0	Sample_13
275	MEG_5325|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	1023.0	Sample_13
276	MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	14814.0	Sample_13
277	MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	251.0	Sample_13
278	MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM	937.0	Sample_13
279	MEG_6923|Drugs|betalactams|Class_A_betalactamases|TEM	467.0	Sample_13
280	MEG_2940|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation	797.0	Sample_13
281	MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM	151.0	Sample_13
282	MEG_4105|Drugs|betalactams|Class_B_betalactamases|MYO	264.0	Sample_13
283	MEG_5322|Drugs|Pactamycin|Pactamycin-resistant_16S_ribosomal_subunit_protein|P16S|RequiresSNPConfirmation	6990.0	Sample_13
284	MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	47.0	Sample_13
285	MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	1717.0	Sample_13
286	MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3382.0	Sample_13
287	MEG_6916|Drugs|betalactams|Class_A_betalactamases|TEM	75.0	Sample_13
288	MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	426.0	Sample_13
289	MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	11025.0	Sample_13
290	MEG_1006|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	892.0	Sample_13
291	MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	13.0	Sample_13
292	MEG_5364|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	2727.0	Sample_13
293	MEG_7830|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW	288.0	Sample_13
294	MEG_1697|Drugs|betalactams|Class_A_betalactamases|CFX	180.0	Sample_13
295	MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM	65.0	Sample_13
296	MEG_1695|Drugs|betalactams|Class_A_betalactamases|CFX	863.0	Sample_13
297	MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	460.0	Sample_13
298	MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM	78.0	Sample_13
299	MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM	65.0	Sample_13
300	MEG_5330|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	2414.0	Sample_13
301	MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	71.0	Sample_13
302	MEG_990|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	840.0	Sample_13
303	MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	5604.0	Sample_13
304	MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	33.0	Sample_13
305	MEG_6880|Drugs|betalactams|Class_A_betalactamases|TEM	9549.0	Sample_13
306	MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3099.0	Sample_13
307	MEG_3615|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF	46.0	Sample_13
308	MEG_6646|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TBTB	1080.0	Sample_13
309	MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM	1371.0	Sample_13
310	MEG_6719|Drugs|betalactams|Class_A_betalactamases|TEM	158.0	Sample_13
311	MEG_6768|Drugs|betalactams|Class_A_betalactamases|TEM	414.0	Sample_13
312	MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	6933.0	Sample_13
313	MEG_3188|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3701.0	Sample_13
314	MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	2554.0	Sample_13
315	MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation	15254.0	Sample_13
316	MEG_6707|Drugs|betalactams|Class_A_betalactamases|TEM	1173.0	Sample_13
317	MEG_8|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	16592.0	Sample_13
318	MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	13.0	Sample_13
319	MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP	51.0	Sample_13
320	MEG_6650|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TCR3	1014.0	Sample_13
321	MEG_6941|Drugs|betalactams|Class_A_betalactamases|TEM	48.0	Sample_13
322	MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	20.0	Sample_13
323	MEG_3913|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXG	424.0	Sample_13
324	MEG_6735|Drugs|betalactams|Class_A_betalactamases|TEM	1044.0	Sample_13
325	MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	79.0	Sample_13
326	MEG_4290|Drugs|betalactams|Mutant_porin_proteins|OMPR	646.0	Sample_13
327	MEG_6092|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	2593.0	Sample_13
328	MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM	926.0	Sample_13
329	MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	41259.0	Sample_13
330	MEG_1010|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	692.0	Sample_13
331	MEG_6810|Drugs|betalactams|Class_A_betalactamases|TEM	1068.0	Sample_13
332	MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT	86.0	Sample_13
333	MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	111.0	Sample_13
334	MEG_4292|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMB	1162.0	Sample_13
335	MEG_3647|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAC	952.0	Sample_13
336	MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2547.0	Sample_13
337	MEG_6915|Drugs|betalactams|Class_A_betalactamases|TEM	2599.0	Sample_13
338	MEG_2798|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	421.0	Sample_13
339	MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	16.0	Sample_13
340	MEG_2783|Drugs|MLS|23S_rRNA_methyltransferases|ERMA	152.0	Sample_13
341	MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW	1932.0	Sample_13
342	MEG_4046|Drugs|MLS|Macrolide_phosphotransferases|MPHH	710.0	Sample_13
343	MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	5717.0	Sample_13
344	MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1150.0	Sample_13
345	MEG_6872|Drugs|betalactams|Class_A_betalactamases|TEM	10813.0	Sample_13
346	MEG_6519|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMDA	10349.0	Sample_13
347	MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI	246.0	Sample_13
348	MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	106.0	Sample_13
349	MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	19.0	Sample_13
350	MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	243.0	Sample_13
351	MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	2177.0	Sample_13
352	MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	32.0	Sample_13
353	MEG_6831|Drugs|betalactams|Class_A_betalactamases|TEM	34.0	Sample_13
354	MEG_4052|Drugs|MLS|Macrolide_phosphotransferases|MPHO	750.0	Sample_13
355	MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	86.0	Sample_13
356	MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	8480.0	Sample_13
357	MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM	4794.0	Sample_13
358	MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	122.0	Sample_13
359	MEG_6103|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	4768.0	Sample_13
360	MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB	1785.0	Sample_13
361	MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	158.0	Sample_13
362	MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2205.0	Sample_13
363	MEG_989|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	320.0	Sample_13
364	MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	87.0	Sample_13
365	MEG_4051|Drugs|MLS|Macrolide_phosphotransferases|MPHN	557.0	Sample_13
366	MEG_2841|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ	453.0	Sample_13
367	MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB	997.0	Sample_13
368	MEG_7023|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA	1086.0	Sample_13
369	MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	69.0	Sample_13
370	MEG_1485|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC	114.0	Sample_13
371	MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation	26113.0	Sample_13
372	MEG_6789|Drugs|betalactams|Class_A_betalactamases|TEM	15479.0	Sample_13
373	MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM	1040.0	Sample_13
374	MEG_6673|Drugs|betalactams|Class_A_betalactamases|TEM	1075.0	Sample_13
375	MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	37.0	Sample_13
376	MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3491.0	Sample_13
377	MEG_1644|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOB	1200.0	Sample_13
378	MEG_2842|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ	448.0	Sample_13
379	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	244.0	Sample_13
380	MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	63.0	Sample_13
381	MEG_2768|Drugs|MLS|23S_rRNA_methyltransferases|ERM	306.0	Sample_13
382	MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	7853.0	Sample_13
383	MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation	4831.0	Sample_13
384	MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	2657.0	Sample_13
385	MEG_6720|Drugs|betalactams|Class_A_betalactamases|TEM	987.0	Sample_13
386	MEG_6749|Drugs|betalactams|Class_A_betalactamases|TEM	109.0	Sample_13
387	MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	60.0	Sample_13
388	MEG_6730|Drugs|betalactams|Class_A_betalactamases|TEM	844.0	Sample_13
389	MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	17.0	Sample_13
390	MEG_3614|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF	137.0	Sample_13
391	MEG_7325|Metals|Tungsten_Resistance|Tungsten_ABC_efflux_pumps|TUPC	208.0	Sample_13
392	MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	104.0	Sample_13
393	MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	154.0	Sample_13
394	MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS	18.0	Sample_13
395	MEG_2059|Metals|Copper_resistance|Copper_resistance_protein|COPG	117.0	Sample_13
396	MEG_3902|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB	82.0	Sample_13
397	MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation	199.0	Sample_13
398	MEG_7482|Drugs|Glycopeptides|VanL-type_regulator|VANRI	688.0	Sample_13
399	MEG_4303|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRZ	1196.0	Sample_13
400	MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM	483.0	Sample_13
401	MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM	5679.0	Sample_13
402	MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	653.0	Sample_13
403	MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM	2004.0	Sample_13
404	MEG_5328|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	2669.0	Sample_13
405	MEG_6830|Drugs|betalactams|Class_A_betalactamases|TEM	425.0	Sample_13
406	MEG_2834|Drugs|MLS|23S_rRNA_methyltransferases|ERMG	289.0	Sample_13
407	MEG_1779|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|CMR	274.0	Sample_13
408	MEG_6971|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32	433.0	Sample_13
409	MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	23649.0	Sample_13
410	MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32	542.0	Sample_13
411	MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	31.0	Sample_13
412	MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	275.0	Sample_13
413	MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	5789.0	Sample_13
414	MEG_6697|Drugs|betalactams|Class_A_betalactamases|TEM	37.0	Sample_13
415	MEG_6945|Drugs|betalactams|Class_A_betalactamases|TEM	4006.0	Sample_13
416	MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	11360.0	Sample_13
417	MEG_6674|Drugs|betalactams|Class_A_betalactamases|TEM	12903.0	Sample_13
418	MEG_6535|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMRA	1847.0	Sample_13
419	MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation	1426.0	Sample_13
420	MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES	3049.0	Sample_13
421	MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT	1447.0	Sample_13
422	MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	256.0	Sample_13
423	MEG_6665|Drugs|betalactams|Class_A_betalactamases|TEM	410.0	Sample_13
424	MEG_2653|Metals|Copper_resistance|Copper_resistance_protein|DNAK	2127.0	Sample_13
425	MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB	272.0	Sample_13
426	MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	5090.0	Sample_13
427	MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	203.0	Sample_13
428	MEG_5371|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	2168.0	Sample_13
429	MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR	77.0	Sample_13
430	MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	356.0	Sample_13
431	MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2742.0	Sample_13
432	MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	162.0	Sample_13
433	MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	28.0	Sample_13
434	MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	88.0	Sample_13
435	MEG_1295|Drugs|betalactams|Class_A_betalactamases|BLAPAM	759.0	Sample_13
436	MEG_4031|Drugs|MLS|Macrolide_phosphotransferases|MPHB	446.0	Sample_13
437	MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA	199.0	Sample_13
438	MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF	204.0	Sample_13
439	MEG_3828|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFC	212.0	Sample_13
440	MEG_2117|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	517.0	Sample_13
441	MEG_6933|Drugs|betalactams|Class_A_betalactamases|TEM	40332.0	Sample_13
442	MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	33.0	Sample_13
443	MEG_7138|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	56.0	Sample_13
444	MEG_7163|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	65.0	Sample_13
445	MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	248.0	Sample_13
446	MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	85.0	Sample_13
447	MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	111.0	Sample_13
448	MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM	1282.0	Sample_13
449	MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	120.0	Sample_13
450	MEG_1643|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOA	939.0	Sample_13
451	MEG_4294|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMH	955.0	Sample_13
452	MEG_6883|Drugs|betalactams|Class_A_betalactamases|TEM	671.0	Sample_13
453	MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	91.0	Sample_13
454	MEG_2479|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRA	1950.0	Sample_13
455	MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	146.0	Sample_13
456	MEG_901|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	60.0	Sample_13
457	MEG_2696|Drugs|betalactams|Class_B_betalactamases|EBR	244.0	Sample_13
458	MEG_6843|Drugs|betalactams|Class_A_betalactamases|TEM	39740.0	Sample_13
459	MEG_6929|Drugs|betalactams|Class_A_betalactamases|TEM	3205.0	Sample_13
460	MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	418.0	Sample_13
461	MEG_3908|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXE	1076.0	Sample_13
462	MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	59.0	Sample_13
463	MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM	64.0	Sample_13
464	MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	38.0	Sample_13
465	MEG_1212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR1	1028.0	Sample_13
466	MEG_2045|Metals|Copper_resistance|Copper_resistance_protein|COPC	204.0	Sample_13
467	MEG_6746|Drugs|betalactams|Class_A_betalactamases|TEM	371.0	Sample_13
468	MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	6705.0	Sample_13
469	MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX	256.0	Sample_13
470	MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA	1031.0	Sample_13
471	MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX	214.0	Sample_13
472	MEG_6876|Drugs|betalactams|Class_A_betalactamases|TEM	178.0	Sample_13
473	MEG_6754|Drugs|betalactams|Class_A_betalactamases|TEM	778.0	Sample_13
474	MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX	867.0	Sample_13
475	MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	6316.0	Sample_13
